hex_id,hs22
4,113
4,28
4,8
4,65
4,304
4,34
4,252
4,28
4,68
4,279
4,131
4,46
4,97
4,138
4,428
4,46
4,48
4,8
4,47
4,201
4,180
4,40
4,3
4,179
4,48
4,10
4,96
4,32
4,149
4,195
4,315
4,42
4,79
4,305
4,111
4,328
4,51
4,68
4,97
4,17
4,45
4,109
4,91
4,192
4,318
4,15
4,24
4,44
4,31
4,276
4,48
4,54
4,53
4,103
4,63
4,101
4,18
4,40
4,58
4,294
4,46
4,143
4,177
4,13
4,88
4,9
4,118
4,248
4,52
4,85
4,86
4,12
4,72
4,113
4,74
4,64
4,109
4,245
4,32
4,204
4,85
4,80
4,59
4,22
4,3
4,462
4,18
4,25
4,219
4,96
4,26
4,239
4,11
4,71
4,26
4,42
4,157
4,140
4,6
4,256
4,27
4,21
4,28
4,120
4,27
4,1469
4,31
4,120
4,212
4,79
4,230
4,18
4,187
4,87
4,62
4,47
4,111
4,257
4,133
4,42
4,15
4,6
4,112
4,130
4,218
4,228
4,32
4,93
4,36
4,11
4,159
4,281
4,27
4,144
4,64
4,155
4,188
4,79
4,303
4,49
4,480
4,558
4,169
4,10
4,154
4,30
4,2
4,531
4,161
4,73
4,11
4,75
4,80
4,138
4,27
4,30
4,227
4,395
4,37
4,52
4,63
4,39
4,28
4,25
4,23
4,150
4,170
4,57
4,24
4,75
4,8
4,201
4,35
4,167
4,43
4,85
4,44
4,37
4,92
4,29
4,357
4,144
4,95
4,22
4,84
4,40
4,8
4,10
4,20
4,168
4,30
4,342
4,219
4,136
4,180
4,11
4,11
4,98
4,173
4,8
4,41
4,129
4,206
4,124
4,67
4,294
4,60
4,396
4,136
4,126
4,59
4,10
4,68
4,107
4,75
4,68
4,172
4,16
4,15
4,106
4,112
4,30
4,85
4,42
4,40
4,189
4,5
4,144
4,18
4,3
4,49
4,107
4,17
4,70
4,48
4,84
4,61
4,62
4,64
4,507
4,352
4,15
4,141
4,3
4,19
4,196
4,26
4,58
4,137
4,48
4,46
4,48
4,448
4,26
4,260
4,201
4,127
4,101
4,63
4,240
4,135
4,230
4,228
4,79
4,1
4,40
4,79
4,181
4,4
4,123
4,99
4,272
4,20
4,338
4,106
4,84
4,38
4,13
4,59
4,45
4,146
4,188
4,55
4,152
4,67
4,113
4,206
4,173
4,103
4,96
4,230
4,54
4,12
4,14
4,284
4,233
4,48
4,39
4,15
4,90
4,79
4,8
4,23
4,11
4,203
4,215
4,56
4,29
4,18
4,214
4,22
4,61
4,51
4,30
4,58
4,18
4,223
4,4
4,140
4,8
4,59
4,68
4,179
4,8
4,156
4,213
4,67
4,91
4,354
4,9
4,187
4,194
4,41
4,140
4,174
4,7
4,30
4,24
4,70
4,101
4,6
4,12
4,32
4,24
4,59
4,167
4,54
4,7
4,6
4,188
4,35
4,225
4,64
4,170
4,51
4,200
4,18
4,22
4,702
4,48
4,21
4,691
4,125
4,69
4,182
4,27
4,186
4,2
4,230
4,169
4,349
4,215
4,18
4,194
4,177
4,26
4,81
4,26
4,39
4,122
4,62
4,94
4,29
4,146
4,72
4,72
4,112
4,36
4,350
4,258
4,186
4,99
4,36
4,93
4,123
4,20
4,152
4,15
4,77
4,13
4,126
4,5
4,155
4,22
4,154
4,232
4,33
4,124
4,132
4,2
4,181
4,9
4,124
4,20
4,4
4,121
4,128
4,180
4,122
4,64
4,84
4,158
4,30
4,124
4,155
4,241
4,134
4,696
4,65
4,95
4,46
4,94
4,42
4,19
4,279
4,24
4,24
4,90
4,162
4,93
4,61
4,252
4,133
4,153
4,51
4,99
4,148
4,23
4,3
4,137
4,97
4,136
4,83
4,40
4,87
4,349
4,126
4,46
4,18
4,3
4,136
4,63
4,5
4,40
4,21
4,37
4,60
4,60
4,58
4,95
4,91
4,5
4,40
4,326
4,257
4,25
4,88
4,256
4,56
4,100
4,58
4,50
4,55
4,76
4,101
4,131
4,209
4,95
4,22
4,240
4,81
4,76
4,6
4,19
4,6
4,49
4,45
4,49
4,4
4,13
4,165
4,26
4,427
4,31
4,169
4,34
4,94
4,7
4,100
4,92
4,142
4,199
4,91
4,8
4,39
4,57
4,698
4,3
4,198
4,8
4,15
4,37
4,32
4,3
4,64
4,519
4,88
4,10
4,376
4,116
4,60
4,5
4,220
4,73
4,53
4,24
4,268
4,45
4,18
4,234
4,47
4,189
4,108
4,71
4,6
4,398
4,22
4,7
4,60
4,546
4,14
4,86
4,127
4,130
4,7
4,67
4,6
4,22
4,16
4,4
4,217
4,133
4,157
4,71
4,89
4,191
4,207
4,46
4,28
4,28
4,107
4,223
4,20
4,242
4,53
4,24
4,48
4,61
4,18
4,49
4,35
4,101
4,63
4,98
4,212
4,3
4,337
4,4
4,49
4,27
4,67
4,417
4,46
4,114
4,83
4,123
4,73
4,152
4,200
4,55
4,27
4,60
4,45
4,150
4,142
4,246
4,65
4,193
4,18
4,47
4,313
4,498
4,354
4,196
4,15
4,266
4,50
4,102
4,504
4,39
4,233
4,10
4,79
4,42
4,16
4,160
4,34
4,15
4,238
4,182
4,11
4,174
4,88
4,36
4,143
4,39
4,21
4,157
4,98
4,253
4,54
4,30
4,22
4,33
4,554
4,84
4,123
4,38
4,210
4,192
4,25
4,23
4,29
4,49
4,23
4,135
4,25
4,87
4,311
4,133
4,30
4,62
4,82
4,8
4,75
4,209
4,55
4,187
5,40
5,16
5,21
5,32
5,40
5,35
5,18
5,36
5,57
5,64
5,75
5,58
5,57
5,86
5,5
5,31
5,19
5,101
5,27
5,22
5,4
5,5
5,21
5,59
5,4
5,73
5,24
5,16
5,34
5,95
5,7
5,24
5,41
5,50
5,32
5,4
5,32
5,6
5,3
5,40
5,16
5,26
5,40
5,76
5,35
5,51
5,19
5,88
5,11
5,2
5,17
5,27
5,48
5,48
5,70
5,7
5,3
5,22
5,133
5,25
5,2
5,24
5,101
5,44
5,8
5,19
5,4
5,24
5,53
5,174
5,85
5,78
5,20
5,4
5,33
5,18
5,65
5,54
5,36
5,137
5,78
5,4
5,53
5,66
5,26
5,65
5,95
5,4
5,20
5,23
5,80
5,20
5,14
5,85
5,53
5,14
5,6
5,27
5,17
5,22
5,8
5,158
5,74
5,45
5,34
5,40
5,33
5,14
5,71
5,43
5,31
5,48
5,11
5,98
5,85
5,147
5,21
5,7
5,18
5,24
5,95
5,122
5,204
5,13
5,26
5,18
5,67
5,51
5,126
5,37
5,55
5,20
5,9
5,176
5,7
5,54
5,11
5,18
5,78
5,13
5,17
5,92
5,43
5,16
5,25
5,63
5,126
5,25
5,25
5,28
5,42
5,16
5,56
5,39
5,34
5,3
5,128
5,89
5,34
5,51
5,15
5,73
5,83
5,72
5,128
5,168
5,18
5,131
5,64
5,35
5,21
5,9
5,37
5,58
5,51
5,31
5,5
5,40
5,221
5,69
5,10
5,17
5,5
5,53
5,92
5,62
5,186
5,4
5,44
5,130
5,106
5,34
5,47
5,124
5,6
5,26
5,73
5,20
5,16
5,52
5,78
5,86
5,10
5,29
5,15
5,105
5,114
5,28
5,18
5,41
5,89
5,89
5,47
5,194
5,15
5,15
5,16
5,8
5,15
5,47
5,4
5,96
5,70
5,94
5,5
5,29
5,3
5,2
5,4
5,6
5,45
5,16
5,76
5,139
5,18
5,46
5,43
5,8
5,34
5,21
5,27
5,28
5,145
5,240
5,23
5,41
5,24
5,28
5,173
5,15
5,66
5,29
5,85
5,84
5,63
5,47
5,5
5,74
5,121
5,38
5,118
5,87
5,20
5,26
5,193
5,106
5,22
5,54
5,86
5,8
5,211
5,51
5,124
5,52
5,67
5,48
5,31
5,150
5,21
5,241
5,20
5,3
5,30
5,6
5,40
5,84
5,64
5,28
5,109
5,30
5,28
5,236
5,44
5,58
5,26
5,113
5,20
5,78
5,160
5,88
5,61
5,41
5,19
5,41
5,14
5,17
5,124
5,57
5,68
5,50
5,40
5,13
5,33
5,111
5,106
5,35
5,36
5,26
5,24
5,40
5,102
5,99
5,83
5,28
5,31
5,40
5,29
5,55
5,33
5,67
5,76
5,25
5,64
5,67
5,112
5,22
5,16
5,7
5,17
5,54
5,59
5,46
5,46
5,31
5,107
5,79
5,18
5,65
5,17
5,137
5,102
5,8
5,6
5,12
5,23
5,9
5,186
5,11
5,27
5,19
5,34
5,21
5,145
5,22
5,66
5,66
5,55
5,18
5,13
5,57
5,32
5,97
5,40
5,79
5,12
5,236
5,58
5,94
5,47
5,74
5,29
5,149
5,187
5,67
5,110
5,12
5,53
5,73
5,59
5,10
5,101
5,42
5,34
5,15
5,51
5,40
5,55
5,11
5,21
5,87
5,26
5,182
5,5
5,59
5,8
5,122
5,50
5,44
5,118
5,75
5,58
5,46
5,21
5,30
5,4
5,20
5,10
5,42
5,7
5,8
5,54
5,42
5,23
5,38
5,15
5,29
5,34
5,14
5,33
5,67
5,11
5,26
5,64
5,50
5,13
5,44
5,23
5,24
5,21
5,16
5,50
5,245
5,4
5,79
5,51
5,13
5,42
5,54
5,38
5,13
5,34
5,33
5,55
5,79
5,40
5,22
5,115
5,11
5,107
5,15
5,34
5,8
5,253
5,43
5,85
5,20
5,24
5,20
5,61
5,54
5,91
5,43
5,69
5,9
5,17
5,35
5,116
5,87
5,9
5,78
5,41
5,28
5,7
5,31
5,30
5,32
5,57
5,112
5,14
5,62
5,64
5,107
5,28
5,8
5,24
5,139
5,35
5,8
5,7
5,4
5,4
5,54
5,18
5,32
5,17
5,15
5,33
5,42
5,71
5,79
5,33
5,70
5,6
5,132
5,44
5,23
5,8
5,102
5,25
5,48
5,15
5,184
5,26
5,72
5,17
5,18
5,35
5,41
5,26
5,29
5,48
5,56
5,11
5,95
5,27
5,25
5,45
5,10
5,9
5,198
5,44
5,14
5,26
5,9
5,52
5,134
5,34
5,31
5,27
5,34
5,25
5,60
5,26
5,36
5,77
5,36
5,13
5,11
5,38
5,7
5,114
5,189
5,14
5,78
5,181
5,23
5,72
5,65
5,15
5,16
5,10
5,67
5,25
5,43
5,77
5,42
5,85
5,16
5,6
5,47
5,11
5,167
5,45
5,18
5,24
5,30
5,64
5,123
5,37
5,44
5,50
5,18
5,60
5,36
5,207
5,4
5,40
5,37
5,51
5,22
5,34
5,22
5,35
5,61
5,97
5,12
5,21
5,78
5,11
5,56
5,58
5,32
5,82
5,53
5,130
5,84
5,36
5,42
5,7
5,24
5,33
5,26
5,50
5,55
5,16
5,37
5,7
5,9
5,25
5,26
5,23
5,8
5,57
5,3
5,23
5,33
5,88
5,26
5,22
5,19
5,32
5,26
5,89
5,31
5,19
5,18
5,111
5,37
5,19
5,164
5,37
5,18
5,4
5,30
5,9
5,140
5,214
5,14
5,17
5,13
5,84
5,27
5,136
5,10
5,6
5,132
5,11
5,47
5,44
5,3
5,16
5,41
5,20
5,80
5,20
5,19
5,137
5,37
5,33
5,82
5,166
5,46
5,29
5,133
5,11
5,64
5,13
5,22
5,9
5,24
5,98
5,26
5,46
5,51
5,18
5,54
5,83
5,24
5,32
5,130
5,14
5,32
5,12
5,2
5,41
5,3
5,100
5,8
5,83
5,31
5,200
5,78
5,48
5,78
5,15
5,69
5,140
5,41
5,112
5,31
5,10
5,204
5,18
5,96
5,32
5,33
5,12
5,36
5,4
5,40
5,28
5,43
5,31
5,35
5,13
5,63
5,48
5,6
5,56
5,55
5,191
5,198
5,5
5,49
5,28
5,14
5,6
5,41
5,8
5,45
5,15
5,19
5,20
5,26
5,14
5,82
5,5
5,63
5,63
5,15
5,54
5,35
5,46
5,76
5,76
5,37
5,20
5,40
5,63
5,84
5,14
5,54
5,67
5,92
5,71
5,59
5,104
5,79
5,30
5,105
5,1
5,53
5,18
5,14
5,23
5,23
5,216
5,42
5,25
5,128
5,33
5,63
5,40
5,27
5,44
5,182
5,36
5,36
5,6
5,45
5,13
5,37
5,13
5,17
5,18
5,28
5,98
5,216
5,143
5,25
5,8
5,22
5,139
5,22
5,62
5,113
5,55
5,90
5,61
5,172
5,34
5,67
5,53
5,52
5,68
5,75
5,11
5,30
5,16
5,59
5,19
5,78
5,194
5,30
5,66
5,41
5,57
5,56
5,5
5,2
5,17
5,14
5,25
5,78
5,26
5,7
5,11
5,23
5,132
5,74
5,68
5,61
5,73
5,66
5,40
5,92
5,17
5,73
5,37
5,12
5,69
5,10
5,105
5,47
5,22
5,60
5,62
5,66
5,22
5,49
5,7
5,132
5,51
5,64
5,111
5,42
5,99
5,4
5,34
5,53
5,9
5,27
5,5
5,12
5,120
5,26
5,29
5,23
5,21
5,22
5,28
5,14
5,170
5,8
5,23
5,51
5,14
5,19
5,24
5,202
5,14
5,31
5,24
5,276
5,20
5,33
5,4
5,24
5,120
5,21
5,88
5,52
5,12
5,16
5,48
5,6
5,29
5,12
5,2
5,35
5,18
5,11
5,304
5,35
5,9
5,9
5,104
5,38
5,34
5,48
5,57
5,61
5,26
5,33
5,23
5,35
5,5
5,17
5,26
5,23
5,28
5,58
5,130
5,11
5,4
5,6
5,76
5,56
5,77
5,36
5,6
5,23
5,7
5,230
5,94
5,9
5,38
5,42
5,5
5,146
5,145
5,59
5,29
5,36
5,20
5,144
5,8
5,35
5,6
5,50
5,42
5,236
5,55
5,137
5,25
5,36
5,44
5,29
5,4
5,10
5,49
5,54
5,254
5,70
5,10
5,282
5,22
5,31
5,34
5,114
5,24
5,64
5,53
5,8
5,8
5,34
5,7
5,82
5,72
5,10
5,11
5,95
5,16
5,42
5,38
5,38
5,122
5,11
5,23
5,135
5,53
5,96
5,34
5,140
5,32
5,80
5,70
5,13
5,5
5,38
5,75
5,37
5,4
5,84
5,20
5,16
5,91
5,8
5,54
5,45
5,12
5,36
5,5
5,28
5,85
5,48
5,15
5,1
5,8
5,28
5,11
5,25
5,47
5,26
5,14
5,25
5,15
5,13
5,3
5,73
5,24
5,160
5,36
5,33
5,20
5,24
5,14
5,12
5,8
5,14
5,15
5,7
5,34
5,23
5,63
5,74
5,28
5,91
5,27
5,31
5,130
5,40
5,76
5,5
5,76
5,12
5,6
5,20
5,170
5,13
5,62
5,45
5,65
5,47
5,4
5,32
5,16
5,89
5,16
5,4
5,103
5,189
5,48
5,204
5,11
5,33
5,246
5,10
5,149
5,35
5,20
5,16
5,129
5,25
5,69
5,18
5,94
5,39
5,34
5,36
5,82
5,12
5,325
5,79
5,46
5,39
5,27
5,18
5,83
5,107
5,53
5,12
5,79
5,80
5,37
5,8
5,24
5,192
5,113
5,28
5,26
5,24
5,15
5,38
5,47
5,108
5,9
5,60
5,56
5,78
5,128
5,288
5,170
5,69
5,162
5,17
5,69
5,49
5,22
5,51
5,34
5,63
5,79
5,15
5,28
5,50
5,67
5,11
5,28
5,15
5,54
5,75
5,23
5,21
5,42
5,45
5,17
5,207
5,37
5,13
5,187
5,82
5,91
5,69
5,84
5,37
5,58
5,53
5,62
5,34
5,192
5,192
5,5
5,10
5,5
5,47
5,13
5,31
5,33
5,30
5,70
5,158
5,46
5,2
5,30
5,37
5,1
5,16
5,275
5,16
5,104
5,8
5,15
5,20
5,6
5,59
5,84
5,34
5,90
5,17
5,42
5,48
5,6
5,228
5,36
5,105
5,11
5,7
5,58
5,11
5,75
5,21
5,166
5,7
5,100
5,58
5,78
5,46
5,25
5,89
5,10
5,15
5,98
5,18
5,45
5,8
5,39
5,41
5,16
5,17
5,13
5,20
5,104
5,23
5,129
5,31
5,13
5,41
5,39
5,22
5,93
5,10
5,28
5,18
5,17
5,35
5,29
5,8
5,38
5,15
5,108
5,24
5,46
5,42
5,289
5,12
5,45
5,31
5,27
5,20
5,113
5,158
5,9
5,65
5,16
5,85
5,29
5,46
5,100
5,15
5,10
5,114
5,62
5,189
5,100
5,30
5,64
5,97
5,10
5,12
5,24
5,24
5,6
5,44
5,30
5,51
5,14
5,100
5,61
5,17
5,41
5,54
5,32
5,74
5,18
5,10
5,89
5,34
5,70
5,57
5,21
5,4
5,92
5,9
5,35
5,70
5,99
5,53
5,37
5,4
5,45
5,19
5,62
5,14
5,68
5,252
5,17
5,34
5,38
5,18
5,39
5,71
5,18
5,30
5,6
5,15
5,28
5,95
5,17
5,17
5,267
5,46
5,17
5,37
5,94
5,9
5,77
5,16
5,8
5,91
5,128
5,2
5,19
5,24
5,82
5,35
5,150
5,11
5,7
5,4
5,28
5,79
5,22
5,7
5,39
5,34
5,25
5,96
5,8
5,78
5,34
5,99
5,23
5,60
5,21
5,7
5,47
5,10
5,9
5,33
5,14
5,2
5,95
5,47
5,54
5,16
5,30
5,18
5,19
5,4
5,118
5,91
5,24
5,106
5,2
5,47
5,16
5,24
5,56
5,42
5,109
5,9
5,47
5,14
5,446
5,30
5,8
5,9
5,83
5,72
5,10
5,37
5,15
5,34
5,54
5,94
5,18
5,31
5,96
5,69
5,39
5,46
5,29
5,30
5,102
5,55
5,28
5,6
5,2
5,12
5,20
5,6
5,38
5,15
5,150
5,30
5,219
5,36
5,42
5,23
5,40
5,29
5,34
5,20
5,33
5,124
5,46
5,56
5,21
5,26
5,40
5,26
5,18
5,37
5,61
5,74
5,4
5,70
5,12
5,156
5,48
5,21
5,39
5,14
5,6
5,12
5,73
5,43
5,77
5,116
5,27
5,17
5,16
5,10
5,2
5,18
5,296
5,51
5,50
5,45
5,59
5,4
5,40
5,63
5,7
5,35
5,79
5,22
5,9
5,70
5,58
5,8
5,10
5,104
5,59
5,34
5,6
5,10
5,43
5,5
5,36
5,40
5,30
5,82
5,69
5,24
5,196
5,6
5,54
5,97
5,56
5,302
5,19
5,36
5,13
5,39
5,55
5,144
5,21
5,9
5,42
5,12
5,10
5,74
5,31
5,15
5,14
5,30
5,40
5,10
5,31
5,13
5,4
5,12
5,96
5,86
5,9
5,44
5,6
5,22
5,5
5,23
5,36
5,7
5,99
5,103
5,62
5,15
5,14
5,92
5,12
5,93
5,35
5,46
5,60
5,61
5,80
5,89
5,134
5,30
5,125
5,110
5,80
5,77
5,46
5,36
5,32
5,7
5,43
5,33
5,8
5,118
5,61
5,28
5,20
5,66
5,22
5,14
5,104
5,48
5,64
5,91
5,80
5,21
5,39
5,11
5,16
5,17
5,16
5,21
5,6
5,20
5,112
5,8
5,24
5,90
5,44
5,269
5,121
5,14
5,27
5,54
5,20
5,15
5,32
5,15
5,17
5,257
5,10
5,39
5,24
5,19
5,57
5,45
5,56
5,31
5,46
5,6
5,22
5,36
5,21
5,22
5,24
5,7
5,194
5,7
5,25
5,51
5,541
5,13
5,96
5,29
5,97
5,15
5,14
5,50
5,25
5,6
5,107
5,25
5,29
5,25
5,36
5,22
5,100
5,122
5,44
5,103
5,44
5,66
5,36
5,23
5,28
5,54
5,22
5,11
5,48
5,49
5,60
5,68
5,130
5,52
5,15
5,46
5,37
5,88
5,18
5,65
5,71
5,18
5,48
5,37
5,10
5,16
5,30
5,51
5,22
5,90
5,9
5,4
5,44
5,22
5,56
5,2
5,44
5,32
5,78
5,49
5,9
5,19
5,91
5,14
5,31
5,53
5,14
5,219
5,121
5,52
5,8
5,3
5,26
5,20
5,112
5,29
5,32
5,50
5,13
5,64
5,53
5,20
5,32
5,24
5,15
5,49
5,70
5,36
5,16
5,129
5,14
5,22
5,4
5,47
5,8
5,72
5,40
5,94
5,29
5,26
5,55
5,21
5,23
5,110
5,44
5,12
5,46
5,20
5,34
5,11
5,4
5,14
5,256
5,28
5,17
5,24
5,2
5,29
5,61
5,17
5,175
5,88
5,60
5,53
5,4
5,132
5,10
5,74
5,64
5,7
5,116
5,13
5,31
5,11
5,149
5,94
5,45
5,23
5,7
5,72
5,25
5,22
5,34
5,20
5,82
5,75
5,32
5,139
5,15
5,54
5,56
5,54
5,3
5,120
5,13
5,25
5,53
5,30
5,17
5,78
5,27
5,153
5,67
5,185
5,56
5,44
5,59
5,3
5,3
5,31
5,70
5,97
5,91
5,4
5,43
5,8
5,31
5,48
5,24
5,30
5,22
5,92
5,48
5,37
5,186
5,30
5,8
5,14
5,12
5,104
5,58
5,12
5,80
5,46
5,101
5,18
5,41
5,6
5,43
5,21
5,52
5,17
5,77
5,30
5,32
5,42
5,34
5,42
5,36
5,32
5,45
5,9
5,10
5,29
5,26
5,37
5,31
5,21
5,31
5,33
5,43
5,46
5,77
5,14
5,32
5,54
5,72
5,37
5,30
5,38
5,110
5,25
5,7
5,516
5,9
5,42
5,62
5,17
5,26
5,98
5,61
5,48
5,94
5,19
5,161
5,78
5,48
5,26
5,56
5,161
5,48
5,22
5,30
5,153
5,107
5,63
5,20
5,48
5,23
5,136
5,27
5,31
5,165
5,4
5,156
5,37
5,10
5,27
5,52
5,92
5,3
5,62
5,7
5,30
5,76
5,165
5,36
5,45
5,48
5,26
5,8
5,83
5,9
5,14
5,43
5,49
5,135
5,132
5,6
5,48
5,9
5,303
5,50
5,49
5,22
5,8
5,17
5,174
5,45
5,138
5,14
5,12
5,4
5,21
5,71
5,30
5,47
5,8
5,42
5,52
5,29
5,39
5,34
5,30
5,40
5,23
5,57
5,14
5,8
5,12
5,126
5,27
5,5
5,46
5,62
5,16
5,12
5,5
5,25
5,30
5,31
5,39
5,9
5,11
5,167
5,70
5,201
5,74
5,37
5,14
5,13
5,9
5,152
5,50
5,5
5,132
5,116
5,16
5,62
5,9
5,54
5,81
5,59
5,62
5,8
5,38
5,14
5,30
5,59
5,40
5,54
5,46
5,8
5,63
5,3
5,90
5,8
5,5
5,35
5,16
5,29
5,36
5,117
5,28
5,26
5,85
5,49
5,76
5,20
5,14
5,39
5,17
5,7
5,9
5,10
5,35
5,34
5,113
5,9
5,13
5,5
5,62
5,5
5,49
5,56
5,30
5,27
5,28
5,6
5,11
5,66
5,15
5,132
5,12
5,20
5,53
5,26
5,122
5,18
5,4
5,6
5,123
5,6
5,57
5,249
5,43
5,73
5,24
5,30
5,22
5,46
5,46
5,36
5,64
5,26
5,9
5,28
5,72
5,17
5,39
5,12
5,53
5,58
5,23
5,55
5,12
5,6
5,17
5,25
5,81
5,31
5,41
5,49
5,19
5,73
5,7
5,53
5,34
5,8
5,47
5,182
5,16
5,46
5,96
5,85
5,25
5,31
5,38
5,42
5,137
5,85
5,59
5,44
5,171
5,31
5,8
5,51
5,50
5,4
5,7
5,37
5,91
5,55
5,42
5,54
5,81
5,101
5,23
5,14
5,56
5,48
5,28
5,4
5,22
5,106
5,13
5,14
5,78
5,4
6,131
6,27
6,335
6,24
6,120
6,42
6,34
6,220
6,117
6,170
6,170
6,242
6,13
6,10
6,4
6,3
6,6
6,130
6,191
6,55
6,2
6,57
6,77
6,53
6,66
6,15
6,51
6,104
6,92
6,2
6,49
6,53
6,64
6,58
6,175
6,21
6,20
6,58
6,26
6,114
6,208
6,99
6,128
6,128
6,84
6,5
6,266
6,2
6,12
6,7
6,44
6,154
6,40
6,38
6,23
6,202
6,198
6,31
6,252
6,139
6,10
6,22
6,43
6,5
6,182
6,17
6,62
6,89
6,72
6,138
6,28
6,90
6,286
6,25
6,145
6,32
6,66
6,149
6,198
6,104
6,5
6,43
6,69
6,95
6,142
6,119
6,17
6,9
6,85
6,299
6,79
6,77
6,50
6,8
6,69
6,112
6,112
6,10
6,87
6,111
6,38
6,197
6,19
6,13
6,135
6,11
6,60
6,38
6,5
6,169
6,41
6,85
6,46
6,36
6,13
6,38
6,170
6,9
6,20
6,24
6,9
6,69
6,57
6,33
6,57
6,14
6,42
6,94
6,16
6,14
6,66
6,115
6,140
6,34
6,30
6,14
6,181
6,27
6,29
6,10
6,73
6,15
6,14
6,395
6,20
6,13
6,30
6,11
6,38
6,6
6,168
6,226
6,97
6,54
6,4
6,54
6,30
6,24
6,129
6,134
6,50
6,32
6,24
6,23
6,197
6,32
6,33
6,20
6,58
6,135
6,7
6,103
6,220
6,56
6,31
6,1
6,77
6,93
6,64
6,258
6,38
6,42
6,207
6,23
6,212
6,66
6,30
6,54
6,29
6,20
6,78
6,86
6,8
6,79
6,108
6,203
6,38
6,60
6,25
6,79
6,56
6,12
6,22
6,23
6,184
6,49
6,104
6,11
6,38
6,6
6,2
6,308
6,13
6,66
6,315
6,18
6,77
6,295
6,79
6,97
6,277
6,96
6,79
6,129
6,29
6,120
6,71
6,226
6,21
6,19
6,97
6,56
6,30
6,68
6,236
6,6
6,2
6,27
6,226
6,8
6,28
6,166
6,10
6,8
6,8
6,10
6,77
6,239
6,116
6,33
6,20
6,12
6,11
6,68
6,39
6,30
6,18
6,17
6,40
6,106
6,396
6,56
6,10
6,50
6,120
6,83
6,143
6,175
6,115
6,115
6,79
6,62
6,72
6,166
6,158
6,18
6,211
6,62
6,11
6,65
6,504
6,5
6,391
6,56
6,30
6,203
6,27
6,56
6,140
6,40
6,49
6,202
6,16
6,10
6,20
6,13
6,157
6,30
6,451
6,23
6,90
6,106
6,37
6,114
6,135
6,72
6,5
6,54
6,163
6,72
6,198
6,10
6,185
6,43
6,41
6,222
6,47
6,12
6,2
6,32
6,63
6,70
6,65
6,10
6,128
6,67
6,190
6,28
6,30
6,67
6,150
6,39
6,128
6,85
6,75
6,23
6,25
6,44
6,101
6,48
6,72
6,52
6,690
6,2
6,57
6,253
6,7
6,75
6,218
6,11
6,198
6,43
6,85
6,125
6,118
6,104
6,28
6,3
6,175
6,143
6,90
6,63
6,92
6,67
6,100
6,114
6,192
6,137
6,88
6,1
6,29
6,124
6,20
6,140
6,91
6,98
6,40
6,10
6,33
6,75
6,78
6,147
6,111
6,39
6,35
6,18
6,137
6,46
6,177
6,12
6,35
6,16
6,111
6,112
6,22
6,40
6,43
6,71
6,30
6,3
6,212
6,13
6,64
6,1116
6,39
6,158
6,226
6,15
6,104
6,76
6,36
6,267
6,35
6,50
6,37
6,32
6,101
6,14
6,14
6,109
6,141
6,55
6,280
6,9
6,65
6,1
6,16
6,343
6,112
6,130
6,118
6,222
6,155
6,94
6,62
6,28
6,97
6,35
6,7
6,90
6,48
6,103
6,123
6,77
6,35
6,16
6,29
6,69
6,24
6,10
6,61
6,193
6,87
6,10
6,80
6,6
6,35
6,112
6,14
6,116
6,70
6,4
6,34
6,33
6,6
6,79
6,181
6,101
6,172
6,501
6,55
6,172
6,126
6,31
6,121
6,150
6,227
6,86
6,15
6,72
6,12
6,365
6,64
6,330
6,10
6,34
6,18
6,83
6,13
6,70
6,65
6,108
6,22
6,149
6,8
6,88
6,198
6,50
6,22
6,188
6,62
6,106
6,62
6,22
6,292
6,24
6,18
6,156
6,33
6,16
6,37
6,2
6,18
6,134
6,75
6,309
6,109
6,83
6,6
6,56
6,172
6,119
6,92
6,6
6,112
6,69
6,63
6,50
6,40
6,22
6,435
6,294
6,8
6,28
6,34
6,15
6,150
6,8
6,47
6,48
6,232
6,94
6,12
6,69
6,20
6,4
6,85
6,64
6,29
6,15
6,122
6,200
6,88
6,99
6,57
6,32
6,23
6,52
6,126
6,319
6,157
6,7
6,12
6,10
6,138
6,166
6,45
6,13
6,332
6,202
6,448
6,3
6,56
6,16
6,13
6,120
6,52
6,121
6,68
6,100
6,256
6,177
6,117
6,66
6,9
6,102
6,27
6,9
6,274
6,10
6,98
6,86
6,60
6,147
6,7
6,366
6,24
6,104
6,47
6,105
6,11
6,24
6,1
6,18
6,178
6,174
6,125
6,162
6,102
6,39
6,65
6,66
6,21
6,25
6,14
6,195
6,22
6,15
6,226
6,24
6,29
6,16
6,6
6,13
6,4
6,47
6,18
6,32
6,122
6,61
6,315
6,39
6,183
6,101
6,14
6,88
6,111
6,46
6,31
6,146
6,3
6,23
6,16
6,8
6,56
6,48
6,150
6,66
6,102
6,24
6,149
6,12
6,115
6,36
6,263
6,19
6,7
6,69
6,71
6,49
6,236
6,71
6,9
6,26
6,52
6,104
6,231
6,215
6,233
6,96
6,150
6,15
6,96
6,74
6,36
6,120
6,89
6,53
6,50
6,213
6,101
6,114
6,149
6,71
6,228
6,25
6,8
6,86
6,48
6,22
6,59
6,10
6,602
6,30
6,154
6,32
6,156
6,282
6,103
6,39
6,23
6,97
6,55
6,60
6,20
6,51
6,17
6,37
6,14
6,11
6,103
6,62
